ID,Gender,MaritalStatus,Education,CommuteDistance,PerformanceRating,PercentSalaryHike,MonthlyIncome,StockOptionLevel,CompanyProfit,Department,BusinessTravel,YearsWithCurrentManager,YearsSinceLastPromotion,JobSatisfaction,EnvironmentSatisfaction,TrainingHoursLastYear,TotalWorkingYears,YearsInCurrentRole,YearsAtCompany,NumbersCompaniesWorked,WorkLifeBal,JobLevel,Attrition
14855,Male,Divorced,Graduate,3,3,18,48052,2,0,Development,3,0,0,4,5,2,9,4,7,3,5,Senior Developer,Yes
14856,Female,Married,Graduate,1,3,8,91725,3,0,Training,3,6,2,4,4,1,17,4,13,4,5,VP,No
14857,Female,Single,Graduate,2,3,10,48802,2,-2,Testing,3,7,1,3,5,3,11,6,10,3,4,Product Manager,Yes
14858,Female,Divorced,Doctorate,3,5,9,54135,2,-2,Development,3,2,4,5,3,1,13,5,10,4,3,Product Manager,No
14859,Male,Married,Post-Graduate,4,4,10,50052,2,-2,Testing,2,3,3,3,2,3,19,7,9,3,2,Product Manager,Yes
14860,Female,Married,Graduate,1,5,8,84619,3,0,Public Relations,3,2,3,2,3,1,15,7,11,2,3,Product Owner,No
14861,Male,Married,Doctorate,4,3,9,76043,3,-1,Product Management,3,7,1,2,2,4,16,7,11,2,4,VP,No
14862,Male,Single,Graduate,2,3,8,94580,2,0,Product Management,3,4,5,2,5,2,18,7,12,2,1,VP,Yes
14863,Male,Married,Post-Graduate,3,4,9,55242,2,-1,HR,2,2,0,2,1,1,16,5,10,4,2,Product Manager,Yes
14864,Male,Married,Graduate,1,4,17,50056,2,-1,Sales,3,2,2,3,3,3,15,5,5,4,4,Senior Developer,No
14865,Female,Married,Graduate,2,5,8,47718,2,-1,HR,2,3,0,5,4,1,10,5,9,1,4,Product Manager,No
14866,Female,Single,Doctorate,4,3,13,59326,2,1,Consultancy,2,0,1,5,5,2,19,3,6,4,2,Senior Developer,Yes
14867,Male,Single,Graduate,1,3,8,82389,2,1,Product Management,3,6,2,3,5,3,14,7,11,3,5,Product Owner,Yes
14868,Male,Married,Post-Graduate,3,3,9,89864,2,-1,Testing,3,3,2,4,1,1,10,6,9,4,3,Product Owner,Yes
14869,Female,Married,Graduate,4,5,8,79649,3,0,DevOps,3,3,3,5,1,1,17,5,13,4,4,VP,No
14870,Male,Married,Graduate,1,4,9,82630,3,-1,Development,3,6,4,4,2,4,19,5,12,3,5,VP,No
14871,Male,Married,Graduate,3,3,16,49592,2,-1,Training,2,1,0,1,1,2,14,3,7,4,1,Senior Developer,Yes
14872,Male,Married,Graduate,1,3,6,76636,3,1,Development,3,5,6,2,2,4,18,8,11,4,2,VP,No
14873,Female,Single,Graduate,3,5,18,57698,2,-1,Public Relations,2,2,0,3,2,4,16,3,8,3,2,Senior Developer,No
14874,Male,Single,Post-Graduate,2,4,7,84251,3,-1,Consultancy,3,3,2,4,3,2,19,7,14,2,4,VP,Yes
14875,Male,Single,Graduate,1,3,15,59091,2,-1,Consultancy,3,2,0,2,5,4,14,3,6,3,1,Senior Developer,Yes
14876,Male,Married,Graduate,1,3,9,78273,3,0,Consultancy,3,4,5,4,3,1,16,11,12,2,3,VP,Yes
14877,Female,Married,Graduate,2,4,8,85991,3,0,Testing,3,5,4,3,2,3,18,5,9,4,4,Product Owner,No
14878,Female,Married,Post-Graduate,1,5,10,60071,2,-1,Public Relations,2,3,2,2,3,4,17,5,10,4,5,Product Manager,No
14879,Female,Married,Graduate,4,3,9,62463,2,-2,Public Relations,3,3,1,5,3,1,11,4,8,3,3,Product Manager,Yes
14880,Male,Single,Graduate,3,3,8,93153,2,-2,People Management,3,2,0,3,3,4,17,8,9,2,2,Product Owner,No
14881,Male,Single,Post-Graduate,1,5,8,78405,2,1,Training,3,9,2,5,5,2,20,9,12,2,2,VP,Yes
14882,Male,Married,Post-Graduate,3,5,6,78782,2,-2,Training,3,4,5,5,4,3,15,8,13,4,5,VP,No
14883,Female,Single,Post-Graduate,4,3,6,79330,3,0,HR,3,2,1,4,4,2,15,7,9,2,5,Product Owner,No
14884,Male,Married,Graduate,2,5,6,83238,2,1,Development,3,7,5,4,4,4,20,10,10,2,3,VP,No
14885,Male,Married,Graduate,4,4,16,51150,2,0,Product Management,2,0,1,3,4,2,17,4,7,3,3,Senior Developer,No
14886,Male,Married,Doctorate,1,3,16,62932,2,-2,DevOps,2,0,1,3,5,1,14,4,8,4,2,Senior Developer,No
14887,Male,Married,Post-Graduate,3,3,6,92032,2,-2,Public Relations,3,4,0,4,1,2,14,3,9,4,4,Product Owner,Yes
14888,Male,Single,Graduate,1,5,10,47494,2,-2,Training,2,4,4,2,5,4,18,4,8,3,5,Product Manager,Yes
14889,Male,Married,Doctorate,3,4,8,91207,2,0,Consultancy,3,4,2,3,3,4,15,11,13,3,3,VP,No
14890,Male,Married,Graduate,1,5,9,85417,2,1,HR,3,4,0,5,3,2,18,7,11,4,3,VP,No
14891,Male,Divorced,Graduate,1,3,6,93664,3,-2,DevOps,3,3,4,3,4,4,19,5,12,3,2,VP,Yes
14892,Male,Married,Post-Graduate,3,3,9,78697,3,1,Product Management,3,3,0,5,1,1,18,4,10,4,5,VP,Yes
14893,Male,Married,Post-Graduate,2,3,8,77003,2,0,Training,3,5,5,4,4,4,9,8,9,1,3,Product Owner,No
14894,Female,Single,Doctorate,2,3,7,80383,2,1,HR,3,6,5,4,5,2,20,4,10,3,3,VP,No
14895,Female,Single,Graduate,3,5,6,75691,3,1,Sales,3,3,3,5,3,1,10,8,9,2,3,Product Owner,No
14896,Female,Divorced,Graduate,2,3,12,59386,2,0,Product Management,2,2,2,2,3,2,12,5,8,1,2,Senior Developer,Yes
14897,Female,Married,Post-Graduate,3,3,15,56460,2,0,Development,3,2,3,4,2,1,19,3,8,3,2,Senior Developer,No
14898,Male,Married,Post-Graduate,3,4,14,59583,2,-1,Testing,3,3,0,2,4,1,12,4,5,2,3,Senior Developer,Yes
14899,Male,Married,Graduate,2,3,6,89198,2,1,Product Management,3,7,3,3,2,4,19,3,10,4,1,VP,No
14900,Female,Divorced,Graduate,3,4,6,79513,2,0,Testing,3,7,4,4,3,2,18,9,10,4,4,VP,Yes
14901,Male,Married,Graduate,1,3,16,57331,2,0,DevOps,3,1,2,1,4,3,18,4,5,4,4,Senior Developer,No
14902,Male,Married,Post-Graduate,1,3,12,46966,2,-2,Public Relations,3,2,0,2,5,4,13,5,7,1,2,Senior Developer,Yes
14903,Male,Divorced,Post-Graduate,4,3,6,83710,2,-1,Testing,3,4,1,5,4,4,18,7,9,2,5,Product Owner,No
14904,Male,Married,Graduate,4,4,8,54019,2,0,DevOps,2,5,2,2,1,3,15,3,9,4,2,Product Manager,No
14905,Female,Married,Graduate,4,5,11,48040,2,0,DevOps,3,3,4,3,1,2,11,6,8,1,3,Product Manager,No
14906,Male,Divorced,Post-Graduate,4,5,8,75415,3,0,DevOps,3,2,1,2,3,2,16,6,11,3,5,Product Owner,No
14907,Male,Married,Graduate,4,4,7,80868,2,1,Consultancy,3,5,2,1,2,4,17,7,11,3,4,VP,Yes
14908,Female,Married,Graduate,3,3,18,50193,2,0,Public Relations,2,2,3,3,5,2,8,5,6,3,3,Senior Developer,Yes
14909,Male,Married,Graduate,1,4,14,57764,2,0,Public Relations,3,0,0,2,5,1,17,4,5,4,2,Senior Developer,No
14910,Male,Single,Graduate,4,3,8,48650,2,-2,Training,3,2,4,2,4,3,20,6,8,4,4,Product Manager,No
14911,Female,Divorced,Graduate,3,4,8,58974,2,0,Training,3,7,1,1,5,1,15,7,10,1,4,Product Manager,Yes
14912,Male,Married,Post-Graduate,2,5,6,77141,3,-2,Development,3,7,1,3,2,1,12,6,10,2,1,Product Owner,Yes
14913,Male,Divorced,Graduate,4,4,8,80245,2,-2,Public Relations,3,2,5,4,5,2,12,7,9,3,3,Product Owner,No
14914,Male,Married,Doctorate,3,5,8,75827,2,1,People Management,3,3,2,2,5,1,11,7,10,4,5,Product Owner,Yes
14915,Female,Married,Graduate,3,3,8,91175,3,-1,Testing,3,4,5,4,2,2,13,5,10,4,4,Product Owner,Yes
14916,Male,Married,Doctorate,1,3,7,82282,3,1,HR,3,4,5,4,3,4,10,4,9,3,3,Product Owner,Yes
14917,Female,Married,Graduate,3,5,11,60289,2,0,People Management,3,5,5,3,4,4,12,7,8,4,4,Product Manager,Yes
14918,Female,Married,Post-Graduate,2,3,8,92362,2,-2,Testing,3,7,3,1,2,4,19,8,13,2,3,VP,Yes
14919,Male,Married,Doctorate,1,3,9,91648,2,0,People Management,3,3,2,3,3,4,15,8,14,3,4,VP,No
14920,Female,Divorced,Graduate,1,3,6,82459,3,0,Development,3,2,4,2,3,3,17,7,11,3,2,Product Owner,Yes
14921,Male,Married,Post-Graduate,4,5,6,84523,3,0,Development,3,3,3,1,5,1,20,7,13,4,4,VP,Yes
14922,Male,Divorced,Post-Graduate,3,3,10,55252,2,0,Consultancy,3,3,4,2,5,2,16,7,8,3,3,Product Manager,Yes
14923,Male,Single,Post-Graduate,4,5,9,90398,2,-1,Testing,3,3,1,5,3,1,12,8,9,2,4,Product Owner,Yes
14924,Male,Married,Post-Graduate,1,4,9,89794,3,-2,HR,3,7,3,2,3,1,19,5,14,2,3,VP,No
14925,Male,Divorced,Graduate,3,4,8,85170,2,-1,HR,3,7,1,1,1,2,17,6,12,4,2,VP,No
14926,Male,Married,Graduate,1,3,10,59440,2,-1,DevOps,3,3,3,2,3,4,8,5,8,1,3,Product Manager,Yes
14927,Female,Married,Graduate,2,4,8,46556,2,1,People Management,3,5,3,4,3,1,20,5,10,4,2,Product Manager,Yes
14928,Male,Single,Doctorate,1,5,16,49838,2,-1,People Management,2,3,0,4,4,1,18,3,8,4,3,Senior Developer,Yes
14929,Female,Single,Post-Graduate,4,3,12,52136,2,0,HR,2,3,1,2,4,1,10,4,8,2,5,Product Manager,No
14930,Female,Divorced,Post-Graduate,4,4,16,60657,2,0,Public Relations,3,0,2,4,4,2,16,5,5,4,3,Senior Developer,No
14931,Male,Married,Graduate,4,5,12,60479,2,-2,Testing,3,6,2,3,3,3,17,7,9,3,4,Product Manager,Yes
14932,Female,Married,Doctorate,4,3,9,89463,2,1,Sales,3,4,5,2,4,3,18,8,10,4,2,Product Owner,No
14933,Male,Married,Post-Graduate,4,5,7,93423,2,-1,DevOps,3,3,3,5,2,2,20,8,11,3,3,Product Owner,Yes
14934,Male,Married,Graduate,2,5,7,88177,2,0,Development,3,6,5,2,2,2,15,11,13,4,4,VP,No
14935,Female,Married,Post-Graduate,2,4,9,75867,3,-2,HR,3,3,3,2,1,2,13,7,9,4,3,Product Owner,No
14936,Male,Single,Post-Graduate,4,5,7,87524,3,1,Sales,3,3,1,1,3,3,19,7,10,2,3,VP,No
14937,Female,Divorced,Post-Graduate,3,5,14,55171,2,1,Consultancy,3,1,3,5,4,4,13,4,6,3,4,Senior Developer,No
14938,Male,Married,Graduate,1,5,12,62636,2,-2,Testing,3,1,1,1,5,4,11,5,6,2,2,Senior Developer,No
14939,Male,Married,Post-Graduate,2,3,6,80678,3,-1,Consultancy,3,7,2,4,5,2,18,8,11,3,2,Product Owner,Yes
14940,Female,Married,Graduate,2,5,9,57704,2,-2,Testing,3,6,2,4,1,3,19,5,8,1,1,Product Manager,No
14941,Male,Married,Graduate,2,5,8,56370,2,1,Product Management,3,4,5,1,2,4,18,5,9,3,3,Product Manager,No
14942,Female,Married,Graduate,4,4,14,63012,2,1,Product Management,2,2,3,1,1,4,11,5,7,3,4,Senior Developer,Yes
14943,Male,Married,Graduate,4,4,6,86028,3,0,Sales,3,4,1,3,4,3,18,10,12,3,5,VP,No
14944,Female,Married,Post-Graduate,4,4,18,54577,2,1,People Management,2,0,1,4,5,2,9,3,5,1,5,Senior Developer,Yes
14945,Male,Married,Doctorate,2,5,9,58050,2,-2,People Management,2,2,0,2,4,1,11,5,9,1,5,Product Manager,Yes
14946,Male,Married,Doctorate,4,3,10,57821,2,0,Training,3,5,1,3,1,2,15,5,10,4,3,Product Manager,Yes
14947,Female,Divorced,Post-Graduate,2,5,15,59546,2,1,HR,3,2,0,4,1,4,8,3,5,1,1,Senior Developer,Yes
14948,Male,Married,Doctorate,1,3,16,57178,2,-1,Public Relations,3,1,0,3,3,1,18,5,6,4,3,Senior Developer,Yes
14949,Male,Married,Graduate,1,4,7,90128,2,0,Consultancy,3,9,6,4,5,4,17,6,11,3,1,VP,Yes
14950,Male,Married,Doctorate,3,4,9,49476,2,0,Product Management,2,5,5,5,1,1,9,6,8,1,4,Product Manager,Yes
14951,Male,Single,Doctorate,3,4,8,82099,2,-2,HR,3,7,0,2,4,4,19,6,14,3,1,VP,Yes
14952,Female,Married,Post-Graduate,1,3,8,80689,2,-2,People Management,3,4,1,1,5,4,20,10,13,2,5,VP,No
14953,Male,Married,Post-Graduate,1,3,9,76956,2,0,Development,3,9,5,2,3,4,17,5,14,2,3,VP,No
14954,Male,Married,Graduate,3,5,17,55715,2,-1,Development,3,3,1,4,5,4,16,5,7,1,2,Senior Developer,Yes
14955,Female,Married,Post-Graduate,2,3,10,49150,2,0,Public Relations,2,6,0,2,2,1,19,5,10,1,2,Product Manager,No
14956,Male,Single,Post-Graduate,3,3,12,52649,2,1,Testing,3,2,2,2,1,4,11,3,5,3,2,Senior Developer,Yes
14957,Male,Married,Post-Graduate,4,5,15,59302,2,0,Sales,3,2,2,1,2,1,17,3,8,2,1,Senior Developer,Yes
14958,Male,Divorced,Graduate,2,4,6,84060,3,1,Public Relations,3,5,1,4,3,1,18,3,10,4,5,VP,No
14959,Female,Married,Graduate,2,4,18,49831,2,-1,Consultancy,2,3,2,4,2,2,9,3,6,4,4,Senior Developer,Yes
14960,Female,Single,Doctorate,3,5,8,79934,3,0,Training,3,4,3,1,3,4,13,8,10,4,4,Product Owner,Yes
14961,Female,Divorced,Post-Graduate,4,3,8,60076,2,1,Development,2,6,0,4,2,1,9,7,8,3,2,Product Manager,No
14962,Female,Married,Graduate,3,3,9,53349,2,-2,DevOps,3,6,1,3,4,4,10,3,9,4,1,Product Manager,No
14963,Male,Married,Graduate,1,3,14,57256,2,1,HR,3,2,3,2,4,1,8,5,5,4,2,Senior Developer,No
14964,Female,Married,Post-Graduate,4,4,8,48833,2,0,Consultancy,3,7,1,1,1,1,20,3,9,2,5,Product Manager,Yes
14965,Female,Married,Graduate,4,5,9,63804,2,-2,People Management,2,7,4,2,2,2,19,6,8,2,5,Product Manager,No
14966,Female,Single,Graduate,2,3,7,79157,2,1,HR,3,7,3,4,4,2,19,3,13,4,1,VP,Yes
14967,Female,Divorced,Post-Graduate,3,3,7,83890,2,-2,Testing,3,4,4,5,2,4,20,7,9,3,2,Product Owner,No
14968,Female,Married,Graduate,2,5,6,85433,3,-2,Sales,3,7,0,3,2,4,20,4,11,3,5,VP,No
14969,Male,Married,Graduate,1,4,6,75717,2,1,Public Relations,3,8,6,1,4,2,16,8,13,2,4,VP,No
14970,Female,Married,Post-Graduate,3,5,9,93087,3,1,Testing,3,7,1,2,1,4,8,6,8,1,5,Product Owner,No
14971,Female,Married,Graduate,4,3,8,48314,2,-2,Training,2,7,1,3,5,2,14,4,8,2,5,Product Manager,Yes
14972,Female,Married,Post-Graduate,1,4,9,78110,2,1,Sales,3,2,1,2,5,1,15,5,9,4,4,Product Owner,Yes
14973,Male,Married,Post-Graduate,3,4,11,50427,2,-2,Product Management,3,7,2,2,1,1,14,5,9,2,2,Product Manager,No
14974,Male,Married,Graduate,4,3,9,49227,2,-2,Product Management,3,2,5,5,1,2,14,3,9,2,4,Product Manager,No
14975,Male,Single,Graduate,4,4,15,47405,2,-2,Development,2,2,1,3,4,2,14,4,5,1,3,Senior Developer,Yes
14976,Male,Married,Post-Graduate,2,4,9,83879,3,-1,HR,3,6,4,4,1,1,16,10,11,4,3,VP,Yes
14977,Male,Single,Graduate,1,3,9,89053,2,-2,HR,3,8,3,3,5,1,19,7,14,3,4,VP,Yes
14978,Male,Married,Graduate,4,4,8,76210,2,-1,Consultancy,3,6,5,4,1,3,15,8,9,2,3,Product Owner,No
14979,Female,Married,Graduate,2,4,9,91971,3,1,Testing,3,4,6,5,2,1,15,5,14,3,2,VP,Yes
14980,Male,Divorced,Doctorate,3,4,18,53095,2,-2,Sales,2,2,0,2,5,1,19,5,5,2,1,Senior Developer,Yes
14981,Female,Married,Post-Graduate,1,3,12,45398,2,1,Product Management,2,2,2,3,2,2,17,5,7,2,2,Senior Developer,Yes
14982,Male,Married,Post-Graduate,4,4,7,91975,2,0,DevOps,3,6,3,4,5,4,20,6,10,2,1,Product Owner,No
14983,Male,Married,Post-Graduate,1,3,7,86627,3,-2,Testing,3,5,2,3,3,4,18,6,13,4,4,VP,Yes
14984,Male,Divorced,Graduate,4,4,16,53361,2,0,Training,3,3,2,4,3,2,11,4,7,3,1,Senior Developer,Yes
14985,Male,Married,Doctorate,4,4,6,91475,3,0,Testing,3,6,4,1,3,1,16,8,9,4,5,Product Owner,Yes
14986,Male,Married,Post-Graduate,4,3,11,58552,2,0,HR,3,5,1,3,5,1,17,3,8,1,5,Product Manager,Yes
14987,Male,Married,Graduate,4,4,16,50189,2,1,Consultancy,3,2,1,4,3,4,18,4,8,3,2,Senior Developer,Yes
14988,Male,Married,Post-Graduate,3,5,8,55497,2,1,Product Management,2,4,2,3,3,4,15,3,8,4,4,Product Manager,No
14989,Male,Divorced,Graduate,2,4,9,79654,3,-1,Product Management,3,6,5,2,2,3,18,4,9,3,4,Product Owner,No
14990,Female,Married,Post-Graduate,3,4,7,85015,3,-2,Training,3,7,2,4,1,2,9,6,9,1,4,Product Owner,Yes
14991,Male,Married,Graduate,4,5,12,58629,2,-2,DevOps,3,0,2,1,1,2,17,4,6,1,4,Senior Developer,Yes
14992,Male,Divorced,Graduate,2,4,8,81666,3,-1,Development,3,3,2,3,1,2,19,3,12,4,4,VP,Yes
14993,Female,Married,Post-Graduate,1,5,12,51883,2,-1,People Management,3,2,3,3,3,4,10,6,9,4,4,Product Manager,No
14994,Male,Married,Post-Graduate,3,3,8,76397,3,-2,Sales,3,4,4,2,5,1,12,4,10,2,2,Product Owner,Yes
14995,Female,Married,Graduate,4,3,8,63946,2,1,Product Management,2,5,3,4,2,3,17,5,10,2,5,Product Manager,Yes
14996,Female,Married,Graduate,2,4,15,52239,2,-2,DevOps,3,2,3,2,3,2,16,5,7,1,3,Senior Developer,Yes
14997,Male,Married,Post-Graduate,2,4,13,50637,2,0,HR,2,0,0,2,4,2,20,5,7,4,4,Senior Developer,Yes
14998,Male,Single,Post-Graduate,2,4,17,64783,2,0,Public Relations,2,3,0,2,4,1,10,3,6,1,2,Senior Developer,No
14999,Male,Married,Graduate,2,4,11,45512,2,-2,HR,3,4,1,4,2,4,18,7,9,3,1,Product Manager,No
15000,Male,Married,Graduate,4,3,15,57755,2,-1,DevOps,2,1,2,4,5,2,16,4,5,3,4,Senior Developer,Yes
15001,Male,Married,Graduate,4,3,8,76634,2,-1,Sales,3,2,4,4,1,1,17,5,9,4,1,Product Owner,Yes
15002,Male,Married,Graduate,2,4,8,86751,2,0,HR,3,2,3,2,5,1,17,8,9,4,4,Product Owner,Yes
15003,Female,Married,Doctorate,1,3,8,85136,3,-1,Development,3,7,1,3,3,2,18,5,14,4,2,VP,Yes
15004,Male,Married,Graduate,2,3,7,92069,2,1,DevOps,3,5,1,1,1,1,19,11,11,4,4,VP,No
15005,Female,Married,Post-Graduate,3,3,14,52991,2,-2,HR,3,1,0,3,3,4,17,3,5,4,5,Senior Developer,Yes
15006,Female,Married,Post-Graduate,1,5,10,48644,2,-1,Public Relations,3,3,3,3,1,2,8,6,8,1,4,Product Manager,Yes
15007,Male,Married,Doctorate,4,4,9,54403,2,-2,Sales,2,2,4,1,5,1,16,7,10,3,1,Product Manager,No
15008,Male,Married,Post-Graduate,1,3,6,84252,3,-1,Consultancy,3,4,0,4,5,2,20,7,11,4,4,Product Owner,No
15009,Male,Married,Doctorate,4,3,18,61531,2,0,Training,2,3,3,2,5,2,16,5,5,3,2,Senior Developer,Yes
15010,Male,Single,Post-Graduate,4,5,12,59246,2,-1,Development,2,4,5,3,4,1,18,3,9,2,2,Product Manager,No
15011,Male,Married,Graduate,1,5,6,83768,3,0,Training,3,5,4,5,4,2,17,11,14,4,3,VP,Yes
15012,Male,Married,Post-Graduate,4,3,12,52570,2,0,Consultancy,2,0,0,5,3,4,19,4,6,4,2,Senior Developer,No
15013,Male,Married,Graduate,1,5,6,83269,2,-1,Sales,3,3,5,4,2,2,12,4,9,4,2,Product Owner,Yes
15014,Female,Married,Graduate,3,5,13,52571,2,-2,Development,3,2,1,2,3,3,19,3,5,1,2,Senior Developer,Yes
15015,Female,Married,Graduate,2,4,9,75086,2,-1,Testing,3,7,5,5,5,3,15,5,9,4,5,Product Owner,Yes
15016,Male,Married,Post-Graduate,4,4,8,60774,2,-2,Product Management,3,4,1,5,2,4,19,6,10,2,2,Product Manager,No
15017,Male,Married,Graduate,4,3,9,56842,2,1,People Management,3,7,2,1,5,4,9,5,8,4,1,Product Manager,Yes
15018,Male,Married,Graduate,4,3,11,64880,2,-2,People Management,2,3,0,5,3,4,10,6,9,4,4,Product Manager,No
15019,Male,Married,Graduate,4,5,9,84126,3,-2,Sales,3,5,4,2,4,2,19,6,10,3,3,Product Owner,Yes
15020,Female,Married,Graduate,2,5,9,75734,3,-2,Sales,3,5,4,3,5,1,16,3,10,3,4,VP,Yes
15021,Male,Married,Post-Graduate,2,4,6,78101,2,0,Sales,3,5,3,1,4,4,12,5,10,4,5,Product Owner,Yes
15022,Male,Married,Post-Graduate,2,3,13,54815,2,1,Training,2,0,0,3,2,2,20,4,5,4,4,Senior Developer,Yes
15023,Female,Married,Graduate,2,5,6,78498,3,0,Development,3,4,6,4,3,4,15,5,10,4,3,VP,No
15024,Male,Married,Post-Graduate,2,4,10,64567,2,0,DevOps,2,4,5,4,5,1,10,6,9,1,4,Product Manager,Yes
15025,Female,Single,Graduate,3,4,7,82713,3,-1,DevOps,3,7,2,3,3,1,15,7,11,2,2,Product Owner,Yes
15026,Male,Married,Post-Graduate,1,4,9,64969,2,1,Public Relations,3,6,4,4,2,1,8,4,8,1,2,Product Manager,No
15027,Female,Married,Doctorate,3,3,16,62051,2,1,Consultancy,2,0,1,1,4,4,17,4,5,4,1,Senior Developer,No
15028,Female,Married,Post-Graduate,4,5,16,52994,2,0,Product Management,3,1,0,3,5,2,15,5,7,4,2,Senior Developer,Yes
15029,Male,Married,Graduate,2,5,14,51058,2,0,Training,3,0,0,4,4,4,8,3,6,1,5,Senior Developer,Yes
15030,Male,Single,Post-Graduate,3,4,8,80900,2,0,People Management,3,9,2,4,2,3,18,6,10,4,2,VP,Yes
15031,Male,Single,Graduate,3,3,6,76922,3,0,Sales,3,5,2,1,3,4,19,6,11,3,4,Product Owner,No
15032,Male,Married,Post-Graduate,1,5,11,48143,2,-2,Public Relations,3,6,3,3,4,2,18,7,10,4,1,Product Manager,Yes
15033,Female,Married,Post-Graduate,1,5,12,46501,2,-2,Testing,3,2,2,2,4,4,11,3,6,4,2,Senior Developer,No
15034,Male,Married,Doctorate,3,3,7,88250,2,-1,Sales,3,4,1,4,1,1,20,6,12,2,3,VP,Yes
15035,Male,Married,Post-Graduate,3,4,17,49061,2,-1,People Management,2,2,1,1,1,2,17,5,6,3,3,Senior Developer,Yes
15036,Male,Married,Post-Graduate,1,3,12,63444,2,1,Sales,3,6,4,4,4,2,10,7,8,2,5,Product Manager,No
15037,Male,Single,Graduate,3,4,13,53859,2,-1,Training,2,0,2,4,3,1,18,5,5,2,3,Senior Developer,No
15038,Male,Married,Post-Graduate,2,3,7,83506,2,-1,DevOps,3,8,5,4,1,2,18,3,11,4,2,VP,No
15039,Male,Married,Graduate,3,4,9,85294,2,-2,DevOps,3,8,6,5,3,2,18,3,13,2,4,VP,No
15040,Female,Married,Graduate,4,3,6,92864,3,0,HR,3,3,5,2,2,1,17,4,9,2,3,Product Owner,No
15041,Male,Divorced,Graduate,2,3,7,79049,3,-2,Sales,3,7,4,3,2,4,16,8,13,3,4,VP,No
15042,Male,Single,Post-Graduate,2,4,12,59770,2,0,Sales,3,3,3,4,3,2,9,4,6,4,5,Senior Developer,Yes
15043,Male,Married,Graduate,2,3,7,87179,2,0,Development,3,9,1,1,4,1,20,10,10,2,4,VP,Yes
15044,Male,Married,Post-Graduate,4,5,8,77744,2,-1,Consultancy,3,4,3,5,4,2,18,7,10,3,5,Product Owner,Yes
15045,Female,Married,Post-Graduate,3,3,8,90030,2,-1,Consultancy,3,4,2,2,3,1,18,4,9,3,4,Product Owner,Yes
15046,Male,Married,Post-Graduate,1,5,9,85504,3,0,Testing,3,6,3,3,2,4,15,8,13,3,4,VP,Yes
15047,Female,Married,Post-Graduate,3,5,8,79672,2,1,Sales,3,6,2,4,5,3,18,9,13,3,4,VP,Yes
15048,Female,Married,Graduate,4,4,12,54227,2,-1,Public Relations,3,2,0,5,1,4,12,4,8,2,5,Product Manager,Yes
15049,Male,Married,Graduate,2,5,11,45568,2,0,Product Management,3,4,3,2,2,2,13,3,9,1,5,Product Manager,Yes
15050,Male,Married,Graduate,2,3,6,86208,3,0,Public Relations,3,5,4,4,1,1,19,10,11,2,1,VP,Yes
15051,Male,Married,Post-Graduate,4,3,14,63046,2,1,Training,3,0,2,5,1,3,8,4,5,3,4,Senior Developer,No
15052,Female,Single,Post-Graduate,3,3,14,55462,2,-1,People Management,3,3,1,3,3,1,11,3,8,4,3,Senior Developer,No
15053,Male,Married,Post-Graduate,2,3,8,82107,3,0,Training,3,6,4,1,4,4,19,7,10,2,1,Product Owner,Yes
15054,Male,Single,Post-Graduate,2,3,9,45161,2,-2,Product Management,2,3,2,4,1,1,13,3,10,1,2,Product Manager,No
15055,Male,Single,Post-Graduate,3,3,9,75092,3,0,Product Management,3,7,0,3,1,2,20,7,10,2,1,Product Owner,No
15056,Female,Married,Post-Graduate,1,4,6,83406,3,-2,Sales,3,7,0,1,4,2,17,6,11,4,5,VP,No
15057,Male,Married,Graduate,1,5,7,82803,3,0,DevOps,3,9,5,3,1,3,15,10,14,3,2,VP,Yes
15058,Female,Married,Post-Graduate,2,3,9,56022,2,0,Product Management,2,2,3,2,3,2,16,3,10,1,1,Product Manager,Yes
15059,Male,Married,Graduate,2,4,11,51595,2,0,DevOps,3,7,0,4,1,2,19,3,9,2,4,Product Manager,Yes
15060,Male,Married,Post-Graduate,2,5,9,85549,3,-1,Sales,3,7,0,2,5,4,16,6,11,2,5,Product Owner,No
15061,Female,Married,Graduate,4,3,9,87560,2,1,Consultancy,3,2,2,3,4,4,20,6,9,4,4,Product Owner,No
15062,Male,Married,Post-Graduate,4,5,13,45073,2,-2,Training,3,2,2,2,1,4,10,5,8,2,1,Senior Developer,Yes
15063,Male,Married,Post-Graduate,2,3,16,58336,2,-1,Consultancy,2,0,3,1,3,1,16,3,7,3,4,Senior Developer,No
15064,Female,Married,Graduate,4,4,10,54723,2,0,People Management,3,3,3,5,4,2,8,4,8,1,2,Product Manager,Yes
15065,Male,Married,Graduate,2,4,8,84552,3,-1,DevOps,3,3,1,4,5,4,18,6,10,2,5,VP,Yes
15066,Male,Married,Graduate,3,4,8,78243,3,-2,Consultancy,3,8,2,1,3,1,16,7,11,2,2,VP,Yes
15067,Male,Divorced,Graduate,2,3,8,89660,3,1,Sales,3,9,1,5,3,1,20,4,11,4,5,VP,No
15068,Male,Married,Post-Graduate,4,4,6,90912,2,1,Sales,3,4,3,2,3,2,19,4,10,3,2,Product Owner,No
15069,Male,Single,Graduate,3,3,9,94514,3,-2,Product Management,3,7,5,5,3,1,16,6,12,3,3,VP,Yes
15070,Male,Married,Graduate,4,4,6,75518,2,-1,Testing,3,9,6,2,3,4,19,3,13,2,5,VP,No
